useless,id,keywords
11926,14125.0,"[{'id': 10685, 'name': 'escape'}, {'id': 13006, 'name': 'torture'}, {'id': 14818, 'name': 'model'}, {'id': 33515, 'name': 'drugged'}, {'id': 156702, 'name': 'capture'}]"
11927,675.0,"[{'id': 530, 'name': 'prophecy'}, {'id': 616, 'name': 'witch'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 2343, 'name': 'magic'}, {'id': 2630, 'name': 'cutting the cord'}, {'id': 3650, 'name': 'child hero'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3872, 'name': 'broom'}, {'id': 3873, 'name': ""sorcerer's apprentice""}, {'id': 3884, 'name': 'school of witchcraft'}, {'id': 4252, 'name': 'black magic'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 5147, 'name': 'sorcery'}, {'id': 221387, 'name': 'occultism'}]"
11934,13491.0,"[{'id': 156321, 'name': 'tv movie'}]"
11942,4688.0,"[{'id': 2187, 'name': 'riot'}, {'id': 4108, 'name': 'protest'}, {'id': 4344, 'name': 'musical'}, {'id': 6027, 'name': 'music'}, {'id': 10428, 'name': 'cultural difference'}, {'id': 13160, 'name': 'university'}, {'id': 18020, 'name': 'fantasy sequence'}, {'id': 165431, 'name': 'anti war'}, {'id': 165458, 'name': 'police arrest'}, {'id': 165461, 'name': 'march'}, {'id': 187056, 'name': 'woman director'}, {'id': 208992, 'name': '1960s'}]"
11955,2270.0,"[{'id': 616, 'name': 'witch'}, {'id': 818, 'name': 'based on novel'}, {'id': 1605, 'name': 'new love'}, {'id': 3071, 'name': 'prince'}, {'id': 3258, 'name': 'beauty'}, {'id': 3412, 'name': 'star'}, {'id': 4152, 'name': 'kingdom'}, {'id': 4372, 'name': 'wall'}, {'id': 6998, 'name': 'falling star'}, {'id': 9920, 'name': 'royalty'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 170771, 'name': 'fratricide'}]"
11959,35.0,"[{'id': 494, 'name': 'father son relationship'}, {'id': 1889, 'name': 'lake'}, {'id': 2181, 'name': 'springfield'}, {'id': 2184, 'name': 'the simpsons'}, {'id': 2205, 'name': 'duff beer'}, {'id': 3700, 'name': 'garbage'}, {'id': 4931, 'name': 'pig'}, {'id': 6305, 'name': 'pollution'}, {'id': 6832, 'name': 'environmental protection agency'}, {'id': 6898, 'name': 'quarantine'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 9673, 'name': 'love'}, {'id': 9880, 'name': 'alaska'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 10061, 'name': 'dysfunctional marriage'}, {'id': 15174, 'name': 'ecology'}, {'id': 40922, 'name': 'saving lives'}, {'id': 157303, 'name': 'first love'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 192544, 'name': 'donuts'}]"
11961,3638.0,"[{'id': 131, 'name': 'italy'}, {'id': 271, 'name': 'competition'}, {'id': 936, 'name': 'loss of mother'}, {'id': 1578, 'name': 'loss of sister'}, {'id': 1605, 'name': 'new love'}, {'id': 1650, 'name': 'cook'}, {'id': 1918, 'name': 'cooking'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2182, 'name': 'bars and restaurants'}, {'id': 2784, 'name': 'mother role'}, {'id': 3739, 'name': 'funeral'}, {'id': 3914, 'name': 'kitchen'}, {'id': 164657, 'name': 'perfectionist'}]"
11962,6589.0,"[{'id': 334, 'name': 'flying'}, {'id': 1706, 'name': 'experiment'}, {'id': 3288, 'name': 'secret lab'}, {'id': 3338, 'name': 'invention'}, {'id': 3861, 'name': 'loss of powers'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 6149, 'name': 'police'}, {'id': 9715, 'name': 'superhero'}, {'id': 15162, 'name': 'dog'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 191881, 'name': 'research laboratory'}]"
11965,2503.0,"[{'id': 90, 'name': 'paris'}, {'id': 417, 'name': 'corruption'}, {'id': 744, 'name': 'madrid'}, {'id': 782, 'name': 'assassin'}, {'id': 818, 'name': 'based on novel'}, {'id': 1295, 'name': 'europe'}, {'id': 3246, 'name': 'prosecution'}, {'id': 3851, 'name': 'dangerous'}, {'id': 3864, 'name': 'false identity'}, {'id': 4087, 'name': 'revelation'}, {'id': 6086, 'name': 'government'}, {'id': 6110, 'name': 'weapon'}, {'id': 6710, 'name': 'interpol'}, {'id': 9663, 'name': 'sequel'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10950, 'name': 'shootout'}, {'id': 11134, 'name': 'espionage'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 18269, 'name': 'moskow'}, {'id': 164148, 'name': 'dark past'}, {'id': 185702, 'name': 'langley virginia'}, {'id': 187844, 'name': 'flashback'}, {'id': 226521, 'name': 'chase on the roof'}, {'id': 226522, 'name': 'security leak'}]"
11966,14123.0,"[{'id': 179431, 'name': 'duringcreditsstinger'}]"
11985,8363.0,"[{'id': 1412, 'name': 'becoming an adult'}, {'id': 6270, 'name': 'high school'}, {'id': 6517, 'name': 'young people'}, {'id': 162914, 'name': 'one night'}]"
11997,13074.0,"[{'id': 6075, 'name': 'sport'}]"
12001,5174.0,"[{'id': 1704, 'name': 'ambassador'}]"
12003,9703.0,"[{'id': 1405, 'name': 'roman empire'}, {'id': 2280, 'name': 'emperor'}, {'id': 5049, 'name': 'ancient rome'}, {'id': 8659, 'name': 'western roman empire'}, {'id': 14704, 'name': 'ancient world'}, {'id': 194576, 'name': 'julius caesar'}]"
12009,4349.0,"[{'id': 441, 'name': 'assassination'}, {'id': 782, 'name': 'assassin'}, {'id': 949, 'name': 'terrorist'}, {'id': 1653, 'name': 'explosive'}, {'id': 1812, 'name': 'fbi'}, {'id': 3713, 'name': 'chase'}, {'id': 5174, 'name': 'saudi arabia'}, {'id': 5340, 'name': 'investigation'}, {'id': 6149, 'name': 'police'}, {'id': 6780, 'name': 'medical examiner'}, {'id': 13015, 'name': 'terrorism'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 173259, 'name': 'arab'}, {'id': 206544, 'name': 'bomb attack'}]"
12015,10431.0,"[{'id': 1812, 'name': 'fbi'}, {'id': 9748, 'name': 'revenge'}, {'id': 18525, 'name': 'fbi agent'}]"
12019,2082.0,"[{'id': 2546, 'name': 'mask'}, {'id': 2604, 'name': 'babysitter'}, {'id': 4426, 'name': 'sadism'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10685, 'name': 'escape'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 14624, 'name': 'cruelty'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14805, 'name': 'maniac'}, {'id': 161184, 'name': 'reboot'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 179564, 'name': 'disturbed child'}, {'id': 179565, 'name': 'michael myers'}]"
12029,2335.0,"[{'id': 916, 'name': 'marseille'}]"
12041,1992.0,"[{'id': 1452, 'name': 'loss of child'}, {'id': 4409, 'name': 'military base'}, {'id': 5138, 'name': 'gas'}, {'id': 11532, 'name': 'grindhouse'}, {'id': 12377, 'name': 'zombie'}, {'id': 15085, 'name': 'splatter'}]"
12042,5176.0,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1582, 'name': 'saloon'}, {'id': 1701, 'name': 'hero'}, {'id': 2019, 'name': 'liberation of prisoners'}, {'id': 3543, 'name': 'transport of prisoners'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4776, 'name': 'race against time'}, {'id': 5339, 'name': 'railway car'}, {'id': 5692, 'name': 'stetson'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10726, 'name': 'gang'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14536, 'name': 'crime'}, {'id': 18035, 'name': 'family'}, {'id': 157902, 'name': 'psychological'}, {'id': 193305, 'name': 'dishonesty'}, {'id': 193552, 'name': 'heroic mission'}, {'id': 206686, 'name': 'righting the wronged'}, {'id': 206687, 'name': 'chases and races'}, {'id': 206690, 'name': 'mind and soul'}]"
12043,4141.0,"[{'id': 549, 'name': 'prostitute'}, {'id': 1009, 'name': 'baby'}, {'id': 1605, 'name': 'new love'}, {'id': 1701, 'name': 'hero'}, {'id': 2283, 'name': 'ball'}, {'id': 3713, 'name': 'chase'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6110, 'name': 'weapon'}, {'id': 10950, 'name': 'shootout'}, {'id': 11221, 'name': 'blood'}, {'id': 14819, 'name': 'violence'}]"
12049,4347.0,"[{'id': 818, 'name': 'based on novel'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1486, 'name': 'flirt'}, {'id': 1578, 'name': 'loss of sister'}, {'id': 1605, 'name': 'new love'}, {'id': 1956, 'name': 'world war ii'}, {'id': 3096, 'name': 'book'}, {'id': 5477, 'name': 'mistake'}, {'id': 6139, 'name': 'innocence'}, {'id': 10818, 'name': 'author'}, {'id': 11436, 'name': 'redemption'}, {'id': 13088, 'name': 'summer'}]"
12053,2009.0,"[{'id': 570, 'name': 'rape'}, {'id': 922, 'name': 'hotel room'}, {'id': 2137, 'name': 'totalitarian regime'}, {'id': 2566, 'name': 'cohabitant'}, {'id': 5248, 'name': 'female friendship'}, {'id': 5984, 'name': 'dormitory'}, {'id': 12392, 'name': 'best friend'}, {'id': 33358, 'name': 'contraception'}, {'id': 209983, 'name': 'romanian new wave'}]"
12057,4413.0,"[{'id': 1761, 'name': 'metropolis'}, {'id': 3930, 'name': 'bravery'}, {'id': 5768, 'name': 'urban life'}]"
12058,6973.0,"[{'id': 494, 'name': 'father son relationship'}, {'id': 703, 'name': 'detective'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1849, 'name': 'homicide'}, {'id': 5340, 'name': 'investigation'}, {'id': 5939, 'name': 'iraq'}, {'id': 5947, 'name': 'military service'}, {'id': 6149, 'name': 'police'}, {'id': 9665, 'name': 'cover-up'}, {'id': 10941, 'name': 'disappearance'}, {'id': 161982, 'name': 'murder investigation'}]"
12060,15019.0,"[{'id': 187056, 'name': 'woman director'}]"
12065,2252.0,"[{'id': 212, 'name': 'london england'}, {'id': 237, 'name': 'gay'}, {'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 494, 'name': 'father son relationship'}, {'id': 572, 'name': 'sex'}, {'id': 931, 'name': 'jealousy'}, {'id': 1449, 'name': 'underworld'}, {'id': 1568, 'name': 'undercover'}, {'id': 2708, 'name': 'hitman'}, {'id': 2808, 'name': 'russian'}, {'id': 2913, 'name': 'diary'}, {'id': 6019, 'name': 'human trafficking'}, {'id': 6472, 'name': 'midwife'}, {'id': 9826, 'name': 'murder'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 13014, 'name': 'orphan'}, {'id': 13142, 'name': 'gangster'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 173502, 'name': 'bathhouse'}]"
12077,10425.0,"[{'id': 5334, 'name': 'vineyard'}, {'id': 9897, 'name': 'rifle'}, {'id': 14658, 'name': 'drug trade'}, {'id': 14819, 'name': 'violence'}, {'id': 15344, 'name': 'shot in the stomach'}, {'id': 33456, 'name': 'double cross'}, {'id': 155881, 'name': 'estate'}, {'id': 156390, 'name': 'face slap'}, {'id': 163806, 'name': 'tdrug lord'}, {'id': 163810, 'name': 'faked death'}, {'id': 163815, 'name': 'baja california'}, {'id': 163824, 'name': 'san remo'}, {'id': 163828, 'name': 'landfill'}, {'id': 163833, 'name': 'gallop'}, {'id': 163834, 'name': 'rolling eyes'}, {'id': 163841, 'name': 'booby trap'}, {'id': 188134, 'name': 'golden gun'}]"
12081,13257.0,"[{'id': 987, 'name': 'overweight child'}, {'id': 6075, 'name': 'sport'}, {'id': 10508, 'name': 'teacher'}]"
12082,10030.0,"[{'id': 572, 'name': 'sex'}, {'id': 2269, 'name': 'aquarium'}, {'id': 2483, 'name': 'nudity'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 3582, 'name': 'bride'}, {'id': 5756, 'name': 'man-woman relation'}, {'id': 9673, 'name': 'love'}, {'id': 10541, 'name': 'curse'}, {'id': 13027, 'name': 'wedding'}, {'id': 33780, 'name': 'dentist'}, {'id': 156866, 'name': 'based on short story'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
12083,5915.0,"[{'id': 255, 'name': 'male nudity'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1890, 'name': 'camping'}, {'id': 2630, 'name': 'cutting the cord'}, {'id': 2796, 'name': 'self-discovery'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9772, 'name': 'pubic hair'}, {'id': 9880, 'name': 'alaska'}, {'id': 189092, 'name': 'journey'}]"
12084,13680.0,"[{'id': 579, 'name': 'american football'}, {'id': 1338, 'name': 'bachelor'}, {'id': 1483, 'name': 'sports team'}, {'id': 6075, 'name': 'sport'}, {'id': 163405, 'name': 'aerobics'}, {'id': 208185, 'name': 'tween girl'}, {'id': 228676, 'name': 'publicist'}]"
12087,2728.0,"[{'id': 3600, 'name': 'gun rampage'}, {'id': 4276, 'name': 'machinegun'}, {'id': 12016, 'name': 'holocaust joke'}, {'id': 41645, 'name': 'based on video game'}, {'id': 187554, 'name': 'person running amok'}]"
12089,9038.0,"[{'id': 248, 'name': 'date'}, {'id': 1486, 'name': 'flirt'}, {'id': 1691, 'name': 'dance'}, {'id': 2676, 'name': 'honeymoon'}, {'id': 11223, 'name': 'dream girl'}, {'id': 13027, 'name': 'wedding'}]"
12090,7211.0,"[{'id': 817, 'name': 'bookshop'}, {'id': 5600, 'name': 'daughter'}, {'id': 14534, 'name': 'relationship'}, {'id': 33476, 'name': 'widower'}, {'id': 33477, 'name': 'shore'}, {'id': 33478, 'name': 'advice columnist'}, {'id': 33479, 'name': 'single father'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
12092,2001.0,"[{'id': 242, 'name': 'new york'}, {'id': 494, 'name': 'father son relationship'}, {'id': 2334, 'name': 'nightclub'}, {'id': 13142, 'name': 'gangster'}]"
12093,4517.0,"[{'id': 392, 'name': 'england'}, {'id': 441, 'name': 'assassination'}, {'id': 514, 'name': 'spain'}, {'id': 2389, 'name': 'virgin'}, {'id': 4090, 'name': 'colony'}, {'id': 6088, 'name': 'governance'}, {'id': 7153, 'name': 'queen elizabeth i'}, {'id': 7534, 'name': 'religious war'}, {'id': 7537, 'name': 'tudors'}, {'id': 13129, 'name': 'execution'}, {'id': 41406, 'name': 'middle ages'}, {'id': 161207, 'name': 'catholicism'}, {'id': 182677, 'name': 'sea battle'}, {'id': 191599, 'name': 'palace intrigue'}]"
12094,4566.0,"[{'id': 627, 'name': 'killing'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2686, 'name': 'chambers of a barrister'}, {'id': 3692, 'name': 'scandal'}, {'id': 4687, 'name': 'pretended suicide'}, {'id': 7335, 'name': 'lawsuit'}, {'id': 7336, 'name': 'car bomb'}, {'id': 7337, 'name': 'business ethics'}, {'id': 7340, 'name': 'crooked lawyer'}]"
12095,4520.0,"[{'id': 965, 'name': 'age difference'}, {'id': 1808, 'name': 'lover (female)'}, {'id': 4617, 'name': 'insurance fraud'}, {'id': 5458, 'name': 'men'}, {'id': 9714, 'name': 'remake'}, {'id': 33626, 'name': 'millionaire'}, {'id': 161225, 'name': 'resident'}]"
12096,6615.0,"[{'id': 2101, 'name': 'garage'}, {'id': 3568, 'name': 'lone wolf'}, {'id': 3737, 'name': 'dying and death'}, {'id': 6203, 'name': 'loss'}, {'id': 6262, 'name': 'delusion'}, {'id': 6300, 'name': 'puppet'}, {'id': 33630, 'name': 'doll'}]"
12097,4513.0,"[{'id': 813, 'name': 'sunrise'}, {'id': 1442, 'name': 'winter'}, {'id': 3133, 'name': 'vampire'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 9880, 'name': 'alaska'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 156783, 'name': 'blizzard'}, {'id': 157812, 'name': 'blood lust'}, {'id': 161285, 'name': 'polar night'}]"
12098,5125.0,"[{'id': 139, 'name': 'anti terror'}, {'id': 321, 'name': 'terror'}, {'id': 591, 'name': 'cia'}, {'id': 697, 'name': 'loss of son'}, {'id': 796, 'name': 'police brutality'}, {'id': 949, 'name': 'terrorist'}, {'id': 963, 'name': 'loss of brother'}, {'id': 1242, 'name': 'war against terror'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2300, 'name': 'despair'}, {'id': 2614, 'name': 'inhumanity'}, {'id': 2944, 'name': 'senator'}, {'id': 3047, 'name': 'plo'}, {'id': 4098, 'name': 'civil rights activist'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4460, 'name': 'terror cell'}, {'id': 4549, 'name': 'loss of husband'}, {'id': 6078, 'name': 'politics'}, {'id': 6083, 'name': 'politician'}, {'id': 6086, 'name': 'government'}, {'id': 6381, 'name': 'loss of daughter'}, {'id': 7097, 'name': 'torture by the police'}, {'id': 13006, 'name': 'torture'}, {'id': 14624, 'name': 'cruelty'}, {'id': 14638, 'name': 'american'}, {'id': 18420, 'name': 'surveillance'}]"
12099,3877.0,"[{'id': 1647, 'name': 'sadness'}, {'id': 1872, 'name': 'loss of father'}, {'id': 2375, 'name': 'junkie'}, {'id': 2613, 'name': 'luxury'}, {'id': 2671, 'name': 'heroin'}, {'id': 3258, 'name': 'beauty'}, {'id': 3447, 'name': 'charity'}, {'id': 3739, 'name': 'funeral'}, {'id': 4129, 'name': 'widow'}, {'id': 4549, 'name': 'loss of husband'}, {'id': 4788, 'name': 'ersatz'}, {'id': 12392, 'name': 'best friend'}, {'id': 187056, 'name': 'woman director'}]"
12101,4771.0,"[{'id': 417, 'name': 'corruption'}, {'id': 642, 'name': 'robbery'}, {'id': 703, 'name': 'detective'}, {'id': 818, 'name': 'based on novel'}, {'id': 1680, 'name': 'boston'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1936, 'name': 'blackmail'}, {'id': 6149, 'name': 'police'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10726, 'name': 'gang'}, {'id': 14576, 'name': 'pedophile'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 164296, 'name': 'addict'}, {'id': 170865, 'name': 'child kidnapping'}, {'id': 207268, 'name': 'neo-noir'}]"
12109,4512.0,"[{'id': 627, 'name': 'killing'}, {'id': 3494, 'name': 'admiration'}, {'id': 3607, 'name': 'hold-up robbery'}, {'id': 4277, 'name': 'to shoot dead'}, {'id': 5614, 'name': 'idol'}, {'id': 5900, 'name': 'missouri'}, {'id': 6007, 'name': 'media'}, {'id': 9910, 'name': 'jesse james'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 18035, 'name': 'family'}, {'id': 18036, 'name': 'coward'}]"
12121,2011.0,"[{'id': 393, 'name': 'civil war'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1228, 'name': '1970s'}, {'id': 1525, 'name': 'puberty'}, {'id': 2137, 'name': 'totalitarian regime'}, {'id': 2630, 'name': 'cutting the cord'}, {'id': 4470, 'name': 'punk'}, {'id': 4514, 'name': 'bomb alarm'}, {'id': 6091, 'name': 'war'}, {'id': 161919, 'name': 'adult animation'}, {'id': 173919, 'name': 'punk band'}, {'id': 187056, 'name': 'woman director'}]"
12122,5708.0,"[{'id': 968, 'name': 'manchester city'}, {'id': 1279, 'name': 'medicine'}, {'id': 1605, 'name': 'new love'}, {'id': 1944, 'name': 'epilepsy'}, {'id': 4183, 'name': 'wife'}, {'id': 4470, 'name': 'punk'}, {'id': 4741, 'name': 'recording contract'}, {'id': 4746, 'name': 'record producer'}, {'id': 5716, 'name': 'record label'}, {'id': 6027, 'name': 'music'}, {'id': 10183, 'name': 'independent film'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 41591, 'name': 'music band'}]"
12123,5951.0,"[{'id': 458, 'name': 'hippie'}, {'id': 1326, 'name': 'infidelity'}, {'id': 2132, 'name': 'literature'}, {'id': 3096, 'name': 'book'}, {'id': 7476, 'name': 'older woman seduces younger guy'}, {'id': 7564, 'name': 'jane austen'}, {'id': 7567, 'name': 'book club'}, {'id': 9457, 'name': 'single'}, {'id': 10508, 'name': 'teacher'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 10818, 'name': 'author'}, {'id': 14602, 'name': 'break-up'}, {'id': 155410, 'name': 'reading'}, {'id': 187056, 'name': 'woman director'}]"
12139,2014.0,"[{'id': 378, 'name': 'prison'}, {'id': 456, 'name': 'mother'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1847, 'name': 'istanbul'}, {'id': 2156, 'name': 'homeland'}, {'id': 3398, 'name': 'release from prison'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3739, 'name': 'funeral'}, {'id': 5424, 'name': ""women's prison""}, {'id': 5921, 'name': 'step mother'}, {'id': 6381, 'name': 'loss of daughter'}]"
12141,663.0,"[{'id': 1445, 'name': 'ice'}, {'id': 4399, 'name': 'victim'}, {'id': 4424, 'name': 'pain'}, {'id': 6186, 'name': 'games'}, {'id': 6259, 'name': 'psychopath'}, {'id': 11221, 'name': 'blood'}, {'id': 11263, 'name': 'electric chair'}, {'id': 13005, 'name': 'doctor'}, {'id': 13006, 'name': 'torture'}, {'id': 14819, 'name': 'violence'}, {'id': 15090, 'name': 'police officer'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 189421, 'name': 'female corpse'}]"
12156,7347.0,"[{'id': 100, 'name': 'slum'}, {'id': 796, 'name': 'police brutality'}, {'id': 983, 'name': 'brazilian'}, {'id': 1601, 'name': 'war on drugs'}, {'id': 1809, 'name': 'rio de janeiro'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 7097, 'name': 'torture by the police'}, {'id': 15218, 'name': 'special forces'}, {'id': 163081, 'name': 'law enforcement'}]"
12158,5718.0,"[{'id': 642, 'name': 'robbery'}, {'id': 1454, 'name': 'treasure'}, {'id': 3536, 'name': 'cello'}, {'id': 5600, 'name': 'daughter'}, {'id': 5905, 'name': 'father'}, {'id': 6255, 'name': 'insanity'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 6987, 'name': 'idealism'}, {'id': 33479, 'name': 'single father'}, {'id': 170652, 'name': 'father figure'}]"
12165,4982.0,"[{'id': 240, 'name': 'underdog'}, {'id': 577, 'name': 'black people'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 3679, 'name': 'society'}, {'id': 3734, 'name': 'ambition'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 8015, 'name': 'cop'}, {'id': 11733, 'name': 'drug dealing'}, {'id': 11734, 'name': 'police corruption'}, {'id': 13142, 'name': 'gangster'}, {'id': 14536, 'name': 'crime'}, {'id': 15167, 'name': 'police detective'}, {'id': 18035, 'name': 'family'}, {'id': 163081, 'name': 'law enforcement'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 193305, 'name': 'dishonesty'}, {'id': 206701, 'name': 'criminal heroes'}]"
